time,strategy,direction,duration_min,lot_size,open_price,close_price,actual_pl,actual_pl_norm,mfe_points,mae_points,mfe_norm,mae_norm,mfe_capture_pct
2026-03-12 04:00:00+00:00,HR05,BUY,0.06666666666666667,0.05,5153.13,5154.51,6.6,1.3199999999999998,1.5799999999999272,1.25,0.015799999999999273,0.0125,8354.430379747218
2026-03-12 04:09:00+00:00,HR05,BUY,0.03333333333333333,0.05,5154.86,5155.9,4.8999999999999995,0.9799999999999999,1.2650000000003274,0.13000000000010914,0.012650000000003275,0.0013000000000010915,7747.035573120523
2026-03-12 04:15:00+00:00,HR05,SELL,0.2,0.05,5157.22,5156.09,5.35,1.0699999999999998,1.2950000000009823,1.3599999999996726,0.012950000000009823,0.013599999999996726,8262.548262541994
2026-03-12 04:19:00+00:00,HR05,SELL,2.0166666666666666,0.05,5158.33,5157.67,3.0,0.6,0.8450000000002547,1.5200000000004366,0.008450000000002547,0.015200000000004366,7100.591715974189
2026-03-12 04:31:00+00:00,HR05,BUY,0.2,0.05,5157.01,5158.25,5.8999999999999995,1.18,1.5900000000001455,0.2600000000002183,0.015900000000001455,0.002600000000002183,7421.383647798062
2026-03-12 04:35:00+00:00,HR05,SELL,0.03333333333333333,0.05,5158.26,5157.74,2.3000000000000003,0.4600000000000001,0.7849999999998545,0.09000000000014552,0.007849999999998546,0.0009000000000014552,5859.872611466055
2026-03-12 05:24:00+00:00,HR05,BUY,0.21666666666666667,0.1,5169.32,5170.26,8.799999999999999,0.8799999999999999,1.1350000000002183,0.21999999999934516,0.011350000000002183,0.0021999999999934516,7753.303964756217
2026-03-11 02:06:00+00:00,HR10,SELL,1.7833333333333334,0.05,5193.31,5193.95,-3.5,-0.7,0.7950000000000728,3.339999999999236,0.007950000000000727,0.03339999999999236,-8805.031446540075
2026-03-11 02:07:15+00:00,HR10,SELL,0.5333333333333333,0.05,5195.67,5193.95,8.299999999999999,1.6599999999999997,3.1549999999997453,0.9799999999995634,0.031549999999997455,0.009799999999995635,5261.489698891073
2026-03-11 02:17:00+00:00,HR10,BUY,1.5,0.05,5189.78,5190.52,3.4000000000000004,0.68,0.8900000000003274,0.7200000000002547,0.008900000000003275,0.007200000000002546,7640.449438199437
2026-03-11 02:21:30+00:00,HR10,SELL,0.8,0.05,5195.52,5195.08,1.9000000000000004,0.38000000000000006,0.7300000000004729,1.2049999999999272,0.00730000000000473,0.012049999999999273,5205.479452051422
2026-03-11 02:42:00+00:00,HR10,BUY,2.283333333333333,0.05,5191.95,5192.23,1.1,0.22000000000000003,0.4849999999996726,0.3900000000003274,0.004849999999996726,0.003900000000003274,4536.082474229866
2026-03-11 02:56:00+00:00,HR10,SELL,0.05,0.05,5193.7,5193.17,2.35,0.47000000000000003,0.5950000000002547,0.08500000000003638,0.005950000000002547,0.0008500000000003638,7899.159663862166
2026-03-11 03:06:00+00:00,HR10,BUY,0.2,0.05,5189.41,5189.93,2.3000000000000003,0.4600000000000001,0.6550000000006548,0.6100000000005821,0.006550000000006549,0.006100000000005821,7022.9007633517585
2026-03-11 03:17:00+00:00,HR10,SELL,0.08333333333333333,0.05,5195.67,5195.08,2.6500000000000004,0.53,1.0950000000002547,0.0500000000001819,0.010950000000002546,0.000500000000001819,4840.182648400701
2026-03-11 04:26:00+00:00,HR10,BUY,0.13333333333333333,0.05,5212.19,5212.9,3.25,0.65,0.8599999999996726,0.13000000000010914,0.008599999999996727,0.0013000000000010915,7558.139534886598
2026-03-11 04:35:00+00:00,HR10,SELL,0.0,0.05,5219.89,5218.96,4.35,0.8699999999999999,1.2250000000003638,0.07999999999992724,0.012250000000003638,0.0007999999999992724,7102.04081632442
2026-03-11 04:41:00+00:00,HR10,BUY,4.033333333333333,0.05,5215.0,5215.52,2.3000000000000003,0.4600000000000001,0.625,2.119999999999891,0.00625,0.02119999999999891,7360.000000000001
2026-03-11 05:26:00+00:00,HR10,SELL,0.3,0.05,5205.62,5204.79,3.85,0.77,0.9949999999998909,0.15499999999974534,0.00994999999999891,0.0015499999999974534,7738.693467337533
2026-03-12 02:17:00+00:00,HR10,SELL,3.25,0.05,5153.85,5153.56,1.1500000000000001,0.23000000000000004,0.8100000000004002,1.6000000000003638,0.008100000000004002,0.01600000000000364,2839.506172838104
2026-03-12 02:36:00+00:00,HR10,BUY,0.6,0.05,5149.72,5150.03,1.2500000000000002,0.25000000000000006,0.9549999999990177,1.5700000000006185,0.009549999999990177,0.015700000000006185,2617.801047123112
2026-03-12 03:15:00+00:00,HR10,SELL,13.05,0.05,5138.86,5156.59,-88.95000000000002,-17.790000000000003,-0.09000000000014552,17.664999999999964,-0.0009000000000014552,0.17664999999999964,0.0
2026-03-12 04:16:00+00:00,HR10,BUY,0.25,0.05,5154.57,5154.68,0.25,0.05,0.6850000000004002,0.8449999999993452,0.006850000000004002,0.008449999999993452,729.9270072988437
2026-03-12 04:19:15+00:00,HR10,SELL,0.16666666666666666,0.05,5159.11,5158.72,1.6500000000000001,0.33,0.7399999999997817,0.07000000000061846,0.007399999999997817,0.0007000000000061846,4459.459459460775
2026-03-12 04:32:00+00:00,HR10,BUY,0.06666666666666667,0.05,5155.19,5156.12,4.35,0.8699999999999999,1.1000000000003638,0.1999999999998181,0.011000000000003639,0.001999999999998181,7909.0909090882915
2026-03-12 04:35:04+00:00,HR10,SELL,0.21666666666666667,0.05,5158.0,5157.49,2.25,0.45,0.7049999999999272,0.9899999999997817,0.007049999999999272,0.009899999999997817,6382.9787234049145
2026-03-12 05:27:00+00:00,HR10,BUY,3.75,0.1,5171.01,5170.32,-7.5,-0.75,-0.025000000000545697,3.675000000000182,-0.00025000000000545696,0.03675000000000182,0.0
2026-03-12 05:28:58+00:00,HR10,BUY,1.7833333333333334,0.1,5168.47,5170.32,17.9,1.7899999999999998,1.9149999999999636,1.1350000000002183,0.019149999999999636,0.011350000000002183,9347.258485639864
